,event_starttime,event_peaktime,event_endtime,fl_goescls,lat_stony,lon_stony,ar_noaanum,ssw_id,noaa_ar_ssw,location_ssw,lat_ssw,lon_ssw,AR_valid,dist_noaa_ssw,obs_channelid,obs_observatory,search_frm_name,hgc_coord,hgs_coord,lat_aia,lon_aia
5530,2013-02-14 04:12:00,2013-02-14 04:30:00,2013-02-14 04:38:00,C1.0,,,11670.0,gev_20130214_0412,11667.0,N21W87,87.0,21.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(179.206723 19.057148),POINT(73.869293 19.057148),73.869293,19.057148
5531,2013-02-15 01:55:00,2013-02-15 02:01:00,2013-02-15 02:08:00,B5.1,,,11670.0,gev_20130215_0155,11667.0,N19W70,70.0,19.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(167.321486 19.055524),POINT(73.902798 19.055524),73.902798,19.055524
5532,2013-02-15 15:36:00,2013-02-15 15:39:00,2013-02-15 15:42:00,B4.7,,,11673.0,gev_20130215_1536,11673.0,S08E80,-80.0,-8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(0.936239 -7.4562242),POINT(-85.007764 -7.4562242),-85.007764,-7.4562242
5533,2013-02-16 13:45:00,2013-02-16 13:56:00,2013-02-16 14:00:00,B3.8,,,11670.0,gev_20130216_1345,11670.0,N21W87,87.0,21.0,,,,,,,,,
5534,2013-02-16 22:59:00,2013-02-16 23:02:00,2013-02-16 23:08:00,B4.7,,,11675.0,gev_20130216_2259,11675.0,N11E31,-31.0,11.0,,,,,,,,,
5535,2013-02-16 23:37:00,2013-02-16 23:41:00,2013-02-16 23:48:00,B5.3,,,11675.0,gev_20130216_2337,11675.0,N12E32,-32.0,12.0,,,,,,,,,
5536,2013-02-17 00:31:00,2013-02-17 00:36:00,2013-02-17 00:38:00,C1.0,-32.0,13.0,11675.0,gev_20130217_0031,11675.0,N12E31,-31.0,12.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(36.503865 10.123785),POINT(-31.342926 10.123785),-31.342926,10.123785
5537,2013-02-17 04:20:00,2013-02-17 04:31:00,2013-02-17 04:45:00,B5.6,-30.0,13.0,11675.0,gev_20130217_0420,11675.0,N12E28,-28.0,12.0,,2.2,,,,,,,
5538,2013-02-17 10:34:00,2013-02-17 10:38:00,2013-02-17 10:46:00,B3.8,,,11675.0,gev_20130217_1034,11675.0,N11E22,-22.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(41.279949 9.5438067),POINT(-21.061684 9.5438067),-21.061684,9.5438067
5539,2013-02-17 15:26:00,2013-02-17 15:40:00,2013-02-17 15:43:00,C2.5,,,11675.0,gev_20130217_1526,11675.0,N12E21,-21.0,12.0,,,,,,,,,
5540,2013-02-17 15:45:00,2013-02-17 15:50:00,2013-02-17 15:52:00,M1.9,-22.0,12.0,11675.0,gev_20130217_1545,11675.0,N12E20,-20.0,12.0,,2.0,211,SDO,Flare Detective - Trigger Module,POINT(38.034969 14.319423),POINT(-21.458504 14.319423),-21.458504,14.319423
5541,2013-02-17 17:59:00,2013-02-17 18:10:00,2013-02-17 18:15:00,B3.7,,,,gev_20130217_1759,11675.0,N11E20,-20.0,11.0,,,,,,,,,
5542,2013-02-17 19:57:00,2013-02-17 20:00:00,2013-02-17 20:02:00,C1.0,,,11675.0,gev_20130217_1957,11675.0,N12E19,-19.0,12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(40.67414 14.109508),POINT(-16.513453 14.109508),-16.513453,14.109508
5543,2013-02-17 20:17:00,2013-02-17 20:20:00,2013-02-17 20:23:00,B5.5,,,11675.0,gev_20130217_2017,11675.0,N13E17,-17.0,13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(40.487568 14.109074),POINT(-16.51347 14.109074),-16.51347,14.109074
5544,2013-02-17 21:21:00,2013-02-17 21:25:00,2013-02-17 21:30:00,B6.3,-19.0,12.0,11675.0,gev_20130217_2121,11675.0,N11E18,-18.0,11.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(39.931508 14.107785),POINT(-16.51352 14.107785),-16.51352,14.107785
5545,2013-02-18 02:36:00,2013-02-18 02:41:00,2013-02-18 02:44:00,C1.0,-15.0,12.0,11675.0,gev_20130218_0236,11675.0,N11E16,-16.0,11.0,,1.4,,,,,,,
5546,2013-02-18 04:23:00,2013-02-18 04:27:00,2013-02-18 04:29:00,B4.0,-44.0,-8.0,11673.0,gev_20130218_0423,11673.0,S09E43,-43.0,-9.0,,1.4,193,SDO,Flare Detective - Trigger Module,POINT(10.049223 -7.4077091),POINT(-42.504181 -7.4077091),-42.504181,-7.4077091
5547,2013-02-19 07:41:00,2013-02-19 07:45:00,2013-02-19 07:47:00,B8.7,30.0,11.0,11678.0,gev_20130219_0741,11671.0,N11W30,30.0,11.0,False,0.0,171,SDO,Flare Detective - Trigger Module,POINT(68.92759 10.062123),POINT(31.352738 10.062123),31.352738,10.062123
5548,2013-02-19 10:09:00,2013-02-19 10:51:00,2013-02-19 11:26:00,C2.1,,,11678.0,gev_20130219_1009,11671.0,N12W38,38.0,12.0,False,,,,,,,,
5549,2013-02-19 20:03:00,2013-02-19 20:07:00,2013-02-19 20:09:00,B8.8,,,11678.0,gev_20130219_2003,11671.0,N09W39,39.0,9.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(67.758586 10.448631),POINT(36.963703 10.448631),36.963703,10.448631
5550,2013-02-20 05:32:00,2013-02-20 05:36:00,2013-02-20 05:40:00,B6.1,,,11678.0,gev_20130220_0532,11671.0,N09W42,42.0,9.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(68.660817 10.937785),POINT(43.067795 10.937785),43.067795,10.937785
5551,2013-02-20 10:41:00,2013-02-20 10:44:00,2013-02-20 10:46:00,B5.4,,,,gev_20130220_1041,11671.0,N09W45,45.0,9.0,,,131,SDO,Flare Detective - Trigger Module,POINT(71.782075 6.7995192),POINT(49.014978 6.7995192),49.014978,6.7995192
5552,2013-02-20 11:08:00,2013-02-20 11:11:00,2013-02-20 11:13:00,C8.2,,,11678.0,gev_20130220_1108,11671.0,N08W46,46.0,8.0,False,,94,SDO,Flare Detective - Trigger Module,POINT(65.580125 10.933527),POINT(43.06971 10.933527),43.06971,10.933527
5553,2013-02-20 13:31:00,2013-02-20 13:35:00,2013-02-20 13:37:00,B5.3,,,11678.0,gev_20130220_1331,,N10W88,88.0,10.0,,,304,SDO,Flare Detective - Trigger Module,POINT(71.134468 11.562716),POINT(49.927276 11.562716),49.927276,11.562716
5554,2013-02-20 14:15:00,2013-02-20 14:19:00,2013-02-20 14:21:00,B7.2,,,11678.0,gev_20130220_1415,11671.0,N09W47,47.0,9.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(69.826727 6.7970921),POINT(49.016752 6.7970921),49.016752,6.7970921
5555,2013-02-20 14:52:00,2013-02-20 14:56:00,2013-02-20 14:58:00,C3.0,47.0,11.0,11678.0,gev_20130220_1452,11671.0,N09W48,48.0,9.0,False,2.2,304,SDO,Flare Detective - Trigger Module,POINT(70.399794 11.561899),POINT(49.927896 11.561899),49.927896,11.561899
5556,2013-02-20 17:51:00,2013-02-20 17:56:00,2013-02-20 18:00:00,B5.1,,,11676.0,gev_20130220_1751,11679.0,S16E38,-38.0,-16.0,False,,,,,,,,
5557,2013-02-20 18:53:00,2013-02-20 18:57:00,2013-02-20 19:02:00,B8.1,53.0,13.0,11678.0,gev_20130220_1853,11671.0,N10W53,53.0,10.0,False,3.0,,,,,,,
5558,2013-02-20 21:50:00,2013-02-20 21:58:00,2013-02-20 22:12:00,C1.7,,,11678.0,gev_20130220_2150,11671.0,N08W54,54.0,8.0,False,,,,,,,,
5559,2013-02-21 03:07:00,2013-02-21 03:10:00,2013-02-21 03:12:00,C1.9,,,11678.0,gev_20130221_0307,11671.0,N10W57,57.0,10.0,False,,304,SDO,Flare Detective - Trigger Module,POINT(71.84392 12.393234),POINT(58.097627 12.393234),58.097627,12.393234
5560,2013-02-21 04:01:00,2013-02-21 04:09:00,2013-02-21 04:16:00,C2.0,,,11678.0,gev_20130221_0401,11671.0,N11W57,57.0,11.0,False,,,,,,,,
5561,2013-02-21 04:56:00,2013-02-21 05:05:00,2013-02-21 05:17:00,C2.5,57.0,9.0,11678.0,gev_20130221_0456,11671.0,N10W58,58.0,10.0,False,1.4,,,,,,,
5562,2013-02-21 08:54:00,2013-02-21 08:59:00,2013-02-21 09:10:00,B9.9,,,11678.0,gev_20130221_0854,11671.0,N11W61,61.0,11.0,False,,,,,,,,
5563,2013-02-22 00:16:00,2013-02-22 00:28:00,2013-02-22 00:36:00,B5.6,,,11678.0,gev_20130222_0016,11671.0,N11W70,70.0,11.0,False,,,,,,,,
5564,2013-02-22 12:14:00,2013-02-22 12:22:00,2013-02-22 12:33:00,C1.0,,,11678.0,gev_20130222_1214,11671.0,N11W80,80.0,11.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(83.889885 11.188121),POINT(88.312785 11.188121),88.312785,11.188121
5565,2013-02-22 17:51:00,2013-02-22 17:55:00,2013-02-22 17:59:00,B8.3,,,11678.0,gev_20130222_1751,11678.0,N10W78,78.0,10.0,,,131,SDO,Flare Detective - Trigger Module,POINT(80.837173 11.187887),POINT(88.311143 11.187887),88.311143,11.187887
5566,2013-02-22 20:53:00,2013-02-22 20:59:00,2013-02-22 21:09:00,B9.0,,,11678.0,gev_20130222_2053,11671.0,N12W86,86.0,12.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(79.134 11.187848),POINT(88.31095 11.187848),88.31095,11.187848
5567,2013-02-23 01:01:00,2013-02-23 01:04:00,2013-02-23 01:10:00,B6.9,,,11678.0,gev_20130223_0101,11678.0,N10W81,81.0,10.0,,,131,SDO,Flare Detective - Trigger Module,POINT(76.863114 11.18772),POINT(88.310094 11.18772),88.310094,11.18772
5568,2013-02-23 07:17:00,2013-02-23 07:21:00,2013-02-23 07:23:00,B5.6,83.0,8.0,11678.0,gev_20130223_0717,11678.0,N11W88,88.0,11.0,,5.8,131,SDO,Flare Detective - Trigger Module,POINT(73.439398 11.18753),POINT(88.308828 11.18753),88.308828,11.18753
5569,2013-02-23 07:49:00,2013-02-23 08:04:00,2013-02-23 08:12:00,B8.0,,,11678.0,gev_20130223_0749,11671.0,N12W88,88.0,12.0,False,,,,,,,,
5570,2013-02-23 15:56:00,2013-02-23 16:09:00,2013-02-23 16:20:00,C4.7,,,11678.0,gev_20130223_1556,11678.0,N10W88,88.0,10.0,,,131,SDO,Flare Detective - Trigger Module,POINT(68.659039 11.18534),POINT(88.291759 11.18534),88.291759,11.18534
5571,2013-02-23 18:45:00,2013-02-23 18:56:00,2013-02-23 19:09:00,C2.9,,,11678.0,gev_20130223_1845,11678.0,N09W88,88.0,9.0,,,,,,,,,
5572,2013-02-24 06:07:00,2013-02-24 06:11:00,2013-02-24 06:18:00,B5.4,,,,gev_20130224_0607,11681.0,N15E87,-87.0,15.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-115.129827 15.482713),POINT(-87.728297 15.482713),-87.728297,15.482713
5573,2013-02-24 07:10:00,2013-02-24 07:19:00,2013-02-24 07:32:00,B8.1,,,11678.0,gev_20130224_0710,11678.0,N09W88,88.0,9.0,,,,,,,,,
5574,2013-02-24 13:17:00,2013-02-24 14:35:00,2013-02-24 14:57:00,C2.6,,,,gev_20130224_1317,11678.0,N07W88,88.0,7.0,,,,,,,,,
5575,2013-02-24 20:14:00,2013-02-24 20:20:00,2013-02-24 20:33:00,B9.8,,,11673.0,gev_20130224_2014,11673.0,S12W47,47.0,-12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(14.791282 -11.448448),POINT(49.948942 -11.448448),49.948942,-11.448448
5576,2013-02-25 05:15:00,2013-02-25 11:51:00,2013-02-25 15:40:00,B8.9,,,11678.0,gev_20130225_0515,11680.0,S28E43,-43.0,-28.0,False,,,,,,,,
5577,2013-02-26 03:41:00,2013-02-26 03:45:00,2013-02-26 03:50:00,B3.5,,,11682.0,gev_20130226_0341,11682.0,S18E09,-9.0,-18.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-64.399484 -18.397011),POINT(-11.994924 -18.397011),-11.994924,-18.397011
5578,2013-02-26 14:42:00,2013-02-26 14:54:00,2013-02-26 15:05:00,B6.8,,,11673.0,gev_20130226_1442,11673.0,S13W71,71.0,-13.0,,,,,,,,,
5579,2013-02-26 18:22:00,2013-02-26 18:27:00,2013-02-26 18:33:00,B5.6,,,,gev_20130226_1822,,S16E88,-88.0,-16.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-148.761156 -15.552502),POINT(-88.283546 -15.552502),-88.283546,-15.552502
5580,2013-02-27 00:29:00,2013-02-27 00:36:00,2013-02-27 00:42:00,B6.4,,,11681.0,gev_20130227_0029,11681.0,N18E46,-46.0,18.0,,,,,,,,,
5581,2013-02-27 03:25:00,2013-02-27 03:32:00,2013-02-27 03:39:00,B8.3,5.0,-19.0,11682.0,gev_20130227_0325,11682.0,S18W05,5.0,-18.0,,1.0,131,SDO,Flare Detective - Trigger Module,POINT(-63.0632924 -18.560953),POINT(2.3848176 -18.560953),2.3848176,-18.560953
5582,2013-02-28 08:24:00,2013-02-28 08:30:00,2013-02-28 08:34:00,B4.7,-8.0,-28.0,11680.0,gev_20130228_0824,11680.0,S29E06,-6.0,-29.0,,2.2,,,,,,,
5583,2013-02-28 11:05:00,2013-02-28 11:09:00,2013-02-28 11:12:00,B5.9,,,11683.0,gev_20130228_1105,11685.0,S16E81,-81.0,-16.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(-156.317074 -18.267101),POINT(-73.489124 -18.267101),-73.489124,-18.267101
5584,2013-02-28 14:34:00,2013-02-28 14:37:00,2013-02-28 14:39:00,B4.9,-77.0,-14.0,11683.0,gev_20130228_1434,11685.0,S17E79,-79.0,-17.0,False,3.6,131,SDO,Flare Detective - Trigger Module,POINT(-158.227131 -18.267426),POINT(-73.496501 -18.267426),-73.496501,-18.267426
5585,2013-02-28 14:51:00,2013-02-28 14:58:00,2013-02-28 15:07:00,B5.4,,,11682.0,gev_20130228_1451,11682.0,S16W25,25.0,-16.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-57.755803 -17.829738),POINT(27.141307 -17.829738),27.141307,-17.829738
5586,2013-02-28 15:17:00,2013-02-28 15:22:00,2013-02-28 15:29:00,B5.7,,,11683.0,gev_20130228_1517,11682.0,S19W25,25.0,-19.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(-63.18505 -18.091321),POINT(21.94624 -18.091321),21.94624,-18.091321
5587,2013-02-28 15:53:00,2013-02-28 16:01:00,2013-02-28 16:10:00,B7.9,,,11682.0,gev_20130228_1553,11682.0,S16W26,26.0,-16.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-58.315225 -17.830326),POINT(27.141715 -17.830326),27.141715,-17.830326
5588,2013-03-01 06:05:00,2013-03-01 06:08:00,2013-03-01 06:12:00,B4.0,,,11683.0,gev_20130301_0605,11683.0,S16E68,-68.0,-16.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-163.017158 -14.005269),POINT(-69.764608 -14.005269),-69.764608,-14.005269
5589,2013-03-01 10:11:00,2013-03-01 10:14:00,2013-03-01 10:17:00,B6.8,34.0,-20.0,11682.0,gev_20130301_1011,11682.0,S17W34,34.0,-17.0,,3.0,171,SDO,Flare Detective - Trigger Module,POINT(-62.912113 -17.511973),POINT(32.574617 -17.511973),32.574617,-17.511973
5590,2013-03-02 11:48:00,2013-03-02 11:52:00,2013-03-02 12:14:00,B6.0,,,11681.0,gev_20130302_1148,11681.0,N18W00,0.0,18.0,,,,,,,,,
5591,2013-03-02 13:47:00,2013-03-02 14:05:00,2013-03-02 14:22:00,B8.9,,,,gev_20130302_1347,,N10E88,-88.0,10.0,,,,,,,,,
5592,2013-03-02 14:59:00,2013-03-02 15:11:00,2013-03-02 15:26:00,C1.9,,,11687.0,gev_20130302_1459,,N08E88,-88.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(160.416056 11.182927),POINT(-88.277034 11.182927),-88.277034,11.182927
5593,2013-03-02 18:36:00,2013-03-02 18:47:00,2013-03-02 19:01:00,C1.6,,,11687.0,gev_20130302_1836,11687.0,N08E88,-88.0,8.0,,,131,SDO,Flare Detective - Trigger Module,POINT(160.728177 6.3773675),POINT(-85.981583 6.3773675),-85.981583,6.3773675
5594,2013-03-03 00:42:00,2013-03-03 00:46:00,2013-03-03 00:50:00,B5.9,,,,gev_20130303_0042,11688.0,S21E87,-87.0,-21.0,,,131,SDO,Flare Detective - Trigger Module,POINT(163.213501 -22.311448),POINT(-80.142519 -22.311448),-80.142519,-22.311448
5595,2013-03-04 06:57:00,2013-03-04 07:01:00,2013-03-04 07:05:00,B4.4,,,11687.0,gev_20130304_0657,11687.0,N08E69,-69.0,8.0,,,,,,,,,
5596,2013-03-05 01:51:00,2013-03-05 01:54:00,2013-03-05 02:00:00,B5.2,,,11686.0,gev_20130305_0151,11686.0,S13W48,48.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-93.508908 -11.513026),POINT(50.105222 -11.513026),50.105222,-11.513026
5597,2013-03-05 05:18:00,2013-03-05 05:23:00,2013-03-05 05:30:00,B6.8,,,11686.0,gev_20130305_0518,11686.0,S14W49,49.0,-14.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-95.401917 -11.513289),POINT(50.107883 -11.513289),50.107883,-11.513289
5598,2013-03-05 05:52:00,2013-03-05 05:59:00,2013-03-05 06:13:00,B9.8,,,11686.0,gev_20130305_0552,11686.0,S14W50,50.0,-14.0,,,,,,,,,
5599,2013-03-05 07:47:00,2013-03-05 07:54:00,2013-03-05 07:59:00,M1.2,54.0,-15.0,11686.0,gev_20130305_0747,11686.0,S13W54,54.0,-13.0,,2.0,,,,,,,
5600,2013-03-05 15:50:00,2013-03-05 15:55:00,2013-03-05 16:04:00,B8.3,57.0,-12.0,11686.0,gev_20130305_1550,11686.0,S13W58,58.0,-13.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(-91.793714 -15.182418),POINT(59.500156 -15.182418),59.500156,-15.182418
5601,2013-03-05 20:38:00,2013-03-05 20:44:00,2013-03-05 20:48:00,C1.1,,,11686.0,gev_20130305_2038,11686.0,S13W61,61.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-94.428916 -15.182616),POINT(59.505414 -15.182616),59.505414,-15.182616
5602,2013-03-06 02:22:00,2013-03-06 02:26:00,2013-03-06 02:34:00,B4.9,,,11686.0,gev_20130306_0222,11686.0,S13W65,65.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-87.114604 -14.007387),POINT(69.963426 -14.007387),69.963426,-14.007387
5603,2013-03-06 04:39:00,2013-03-06 04:44:00,2013-03-06 04:47:00,B6.5,,,11686.0,gev_20130306_0439,11686.0,S13W66,66.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-88.364175 -14.007241),POINT(69.967315 -14.007241),69.967315,-14.007241
5604,2013-03-06 07:38:00,2013-03-06 07:42:00,2013-03-06 07:46:00,B7.6,,,11689.0,gev_20130306_0738,11686.0,S13W67,67.0,-13.0,False,,,,,,,,
5605,2013-03-06 10:24:00,2013-03-06 10:30:00,2013-03-06 10:34:00,B8.9,,,11686.0,gev_20130306_1024,11686.0,S13W68,68.0,-13.0,,,,,,,,,
5606,2013-03-07 01:18:00,2013-03-07 01:30:00,2013-03-07 01:46:00,B7.3,,,11689.0,gev_20130307_0118,,N18W53,53.0,18.0,,,,,,,,,
5607,2013-03-07 11:15:00,2013-03-07 11:19:00,2013-03-07 11:23:00,B4.5,,,11686.0,gev_20130307_1115,11686.0,S13W80,80.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-86.296822 -11.252711),POINT(88.826018 -11.252711),88.826018,-11.252711
5608,2013-03-07 16:39:00,2013-03-07 16:44:00,2013-03-07 16:48:00,C1.5,,,11686.0,gev_20130307_1639,11686.0,S13W88,88.0,-13.0,,,131,SDO,Flare Detective - Trigger Module,POINT(-89.262479 -11.253725),POINT(88.834071 -11.253725),88.834071,-11.253725
5609,2013-03-08 16:36:00,2013-03-08 16:57:00,2013-03-08 17:07:00,B6.8,,,11684.0,gev_20130308_1636,,N19W78,78.0,19.0,,,,,,,,,
5610,2013-03-10 03:19:00,2013-03-10 03:31:00,2013-03-10 03:53:00,B6.7,,,11691.0,,,,,,,,,,,,,,
5611,2013-03-10 03:19:00,2013-03-10 03:31:00,2013-03-10 03:53:00,B6.7,,,11691.0,,,,,,,,,,,,,,
5612,2013-03-10 03:19:00,2013-03-10 03:31:00,2013-03-10 03:53:00,B6.7,,,11691.0,,,,,,,,,,,,,,
5613,2013-03-10 05:30:00,2013-03-10 05:38:00,2013-03-10 05:52:00,B4.9,,,11691.0,gev_20130310_0530,11691.0,N11E27,-27.0,11.0,,,,,,,,,
5614,2013-03-10 11:22:00,2013-03-10 11:40:00,2013-03-10 12:00:00,B5.1,,,,gev_20130310_1122,11693.0,N18W25,25.0,18.0,,,,,,,,,
5615,2013-03-11 10:32:00,2013-03-11 10:35:00,2013-03-11 10:37:00,B3.9,,,,gev_20130311_1032,11695.0,N10E88,-88.0,10.0,,,131,SDO,Flare Detective - Trigger Module,POINT(44.261861 11.183986),POINT(-88.284849 11.183986),-88.284849,11.183986
5616,2013-03-11 16:21:00,2013-03-11 16:25:00,2013-03-11 16:27:00,B9.9,24.0,-20.0,11689.0,gev_20130311_1621,11689.0,S20W24,24.0,-20.0,,0.0,131,SDO,Flare Detective - Trigger Module,POINT(152.097786 -22.772571),POINT(22.733946 -22.772571),22.733946,-22.772571
5617,2013-03-11 16:40:00,2013-03-11 16:55:00,2013-03-11 17:07:00,C1.6,,,11695.0,gev_20130311_1640,11695.0,N12E88,-88.0,12.0,,,131,SDO,Flare Detective - Trigger Module,POINT(40.89686 11.184353),POINT(-88.28761 11.184353),-88.28761,11.184353
5618,2013-03-11 17:53:00,2013-03-11 17:57:00,2013-03-11 17:59:00,B6.8,,,,gev_20130311_1753,11695.0,N11E88,-88.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(40.223463 11.184569),POINT(-88.289287 11.184569),-88.289287,11.184569
5619,2013-03-11 23:49:00,2013-03-11 23:53:00,2013-03-11 23:55:00,B6.7,,,11689.0,gev_20130311_2349,11689.0,S20W28,28.0,-20.0,,,131,SDO,Flare Detective - Trigger Module,POINT(152.496664 -17.860878),POINT(27.234544 -17.860878),27.234544,-17.860878
5620,2013-03-12 10:17:00,2013-03-12 11:07:00,2013-03-12 12:25:00,C2.0,,,11690.0,gev_20130312_1017,11690.0,N26E01,-1.0,26.0,,,,,,,,,
5621,2013-03-12 14:10:00,2013-03-12 14:16:00,2013-03-12 14:24:00,C1.0,,,11695.0,gev_20130312_1410,11695.0,N11E74,-74.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(49.884551 8.7585201),POINT(-67.505239 8.7585201),-67.505239,8.7585201
5622,2013-03-12 22:42:00,2013-03-12 22:46:00,2013-03-12 22:49:00,C3.6,41.0,-21.0,11692.0,gev_20130312_2242,11692.0,N11E43,-43.0,11.0,,89.9,171,SDO,Flare Detective - Trigger Module,POINT(152.468874 -21.706543),POINT(39.779824 -21.706543),39.779824,-21.706543
5623,2013-03-12 23:16:00,2013-03-13 00:17:00,2013-03-13 01:27:00,C1.8,,,11692.0,gev_20130312_2316,11692.0,N06E41,-41.0,6.0,,,,,,,,,
5624,2013-03-13 04:14:00,2013-03-13 04:34:00,2013-03-13 04:39:00,C1.1,,,11689.0,gev_20130313_0414,11696.0,N04E19,-19.0,4.0,False,,,,,,,,
5625,2013-03-13 16:15:00,2013-03-13 16:20:00,2013-03-13 16:25:00,C1.4,-12.0,5.0,11696.0,gev_20130313_1615,11696.0,N04E12,-12.0,4.0,,1.0,,,,,,,
5626,2013-03-13 19:32:00,2013-03-13 19:41:00,2013-03-13 19:44:00,B6.5,47.0,-19.0,11689.0,gev_20130313_1932,11689.0,S19W47,47.0,-19.0,,0.0,,,,,,,
5627,2013-03-13 23:33:00,2013-03-13 23:40:00,2013-03-13 23:50:00,B6.6,,,11691.0,gev_20130313_2333,11691.0,N11W26,26.0,11.0,,,,,,,,,
5628,2013-03-14 05:45:00,2013-03-14 05:54:00,2013-03-14 06:02:00,C2.1,27.0,13.0,11691.0,gev_20130314_0545,11691.0,N11W28,28.0,11.0,,2.2,,,,,,,
5629,2013-03-14 10:26:00,2013-03-14 10:33:00,2013-03-14 10:45:00,B6.7,,,11691.0,gev_20130314_1026,11691.0,N11W31,31.0,11.0,,,131,SDO,Flare Detective - Trigger Module,POINT(124.62859 10.018134),POINT(31.550856 10.018134),31.550856,10.018134
5630,2013-03-14 19:29:00,2013-03-14 19:44:00,2013-03-14 19:52:00,B6.8,,,11691.0,gev_20130314_1929,11691.0,N11W37,37.0,11.0,,,,,,,,,
5631,2013-03-15 04:29:00,2013-03-15 04:32:00,2013-03-15 04:35:00,B5.0,,,11691.0,gev_20130315_0429,11689.0,S18W73,73.0,-18.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(157.385807 -18.229738),POINT(74.226067 -18.229738),74.226067,-18.229738
5632,2013-03-15 05:46:00,2013-03-15 06:58:00,2013-03-15 08:35:00,M1.1,-12.0,11.0,11692.0,gev_20130315_0546,11692.0,N09E06,-6.0,9.0,,6.3,,,,,,,
5633,2013-03-15 10:39:00,2013-03-15 10:44:00,2013-03-15 10:46:00,C2.2,,,11696.0,gev_20130315_1039,11689.0,S19W68,68.0,-19.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(154.03505 -18.22791),POINT(74.238137 -18.22791),74.238137,-18.22791
5634,2013-03-15 15:09:00,2013-03-15 15:17:00,2013-03-15 15:22:00,C1.0,20.0,7.0,11696.0,gev_20130315_1509,11696.0,N05W20,20.0,5.0,,2.0,,,,,,,
5635,2013-03-15 20:09:00,2013-03-15 20:16:00,2013-03-15 20:20:00,B9.2,,,,gev_20130315_2009,11694.0,N14W07,7.0,14.0,,,,,,,,,
5636,2013-03-15 21:40:00,2013-03-15 21:44:00,2013-03-15 21:48:00,B6.5,9.0,15.0,,gev_20130315_2140,11694.0,N14W08,8.0,14.0,,1.4,131,SDO,Flare Detective - Trigger Module,POINT(80.760573 13.802358),POINT(7.032231 13.802358),7.032231,13.802358
5637,2013-03-16 04:20:00,2013-03-16 04:28:00,2013-03-16 04:32:00,C2.6,48.0,-20.0,11698.0,gev_20130316_0420,11698.0,S17W48,48.0,-17.0,,3.0,,,,,,,
5638,2013-03-16 04:52:00,2013-03-16 05:39:00,2013-03-16 06:25:00,C2.8,,,11698.0,gev_20130316_0452,11698.0,S22W49,49.0,-22.0,,,,,,,,,
5639,2013-03-16 07:14:00,2013-03-16 07:18:00,2013-03-16 07:23:00,C2.0,50.0,-19.0,11698.0,gev_20130316_0714,,S82E13,-13.0,-82.0,,89.1,,,,,,,
5640,2013-03-16 08:30:00,2013-03-16 08:36:00,2013-03-16 08:39:00,C1.5,52.0,-19.0,11698.0,gev_20130316_0830,11698.0,S17W51,51.0,-17.0,,2.2,,,,,,,
5641,2013-03-16 18:50:00,2013-03-16 18:53:00,2013-03-16 18:55:00,B8.0,,,11692.0,gev_20130316_1850,11698.0,S17W57,57.0,-17.0,False,,131,SDO,Flare Detective - Trigger Module,POINT(121.875081 -15.125657),POINT(59.768023 -15.125657),59.768023,-15.125657
5642,2013-03-17 00:51:00,2013-03-17 00:54:00,2013-03-17 01:02:00,B6.9,,,11696.0,gev_20130317_0051,11696.0,N05W35,35.0,5.0,,,131,SDO,Flare Detective - Trigger Module,POINT(95.530783 5.7521921),POINT(36.731892 5.7521921),36.731892,5.7521921
